interaction_id,user_id,course_id,timestamp,rating,clicked,video_views,completion_rate,quiz_score,engagement_time,access_frequency,session_duration,device_type,interaction_type,source_dataset,is_derived,reward
i_668,u_12287282f036731e0d22,C_course-v1:TsinghuaX+80000901X_1+2019_T1,2019-10-12 12:15:57+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_367,u_7bb64388b9e273d832b6,C_course-v1:ZUELX+B0800280+sp,2017-07-29 12:36:11+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_366,u_7bb64388b9e273d832b6,C_course-v1:TsinghuaX+00690092X+sp,2017-07-29 12:45:16+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_260,u_5d152552d31fe4ea4523,C_course-v1:FudanX+SOSC120007+sp,2017-07-30 19:14:23+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_257,u_5d152552d31fe4ea4523,C_course-v1:TsinghuaX+30700313X+sp,2017-11-30 09:45:16+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_259,u_5d152552d31fe4ea4523,C_course-v1:TsinghuaX+30640014X+sp,2017-11-30 10:19:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_422,u_ccf6bb2ac2a2eff88b94,C_course-v1:TsinghuaX+30240243X+sp,2017-07-31 16:53:57+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_421,u_ccf6bb2ac2a2eff88b94,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,2019-01-18 21:34:59+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_70,u_b9fd1567938e7fbac7fc,C_course-v1:NJU+C1026+2016_T2,2017-07-31 22:37:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_69,u_b9fd1567938e7fbac7fc,C_course-v1:TsinghuaX+30240243X+sp,2017-08-01 22:13:58+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_819,u_542acff3b95e458a7c57,C_course-v1:TsinghuaX+20220332X+sp,2017-08-01 07:15:09+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_817,u_542acff3b95e458a7c57,C_course-v1:BIT+PHY17016+sp,2017-09-04 22:59:02+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_818,u_542acff3b95e458a7c57,C_course-v1:TsinghuaX+20120143X+sp,2017-10-01 22:29:43+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_412,u_6fbb8db1291afb552585,C_course-v1:TsinghuaX+10610193X+sp,2017-08-01 12:20:55+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_413,u_6fbb8db1291afb552585,C_course-v1:GZHU+000001004+sp,2017-10-29 09:59:16+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_148,u_8a5f1dce84bf9d1187b0,C_course-v1:TsinghuaX+10610183_2X+sp,2017-08-04 13:56:33+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_146,u_8a5f1dce84bf9d1187b0,C_course-v1:CSU+20180918X+2018_T2,2018-10-18 20:57:57+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_147,u_8a5f1dce84bf9d1187b0,C_course-v1:LZU+2018122505X+2018_T2,2019-03-15 14:37:01+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_550,u_416855175decc75ebee9,C_course-v1:TsinghuaX+00040132X+sp,2017-08-05 06:50:44+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_551,u_416855175decc75ebee9,C_course-v1:ACCA+MA1_X+sp,2017-08-06 07:13:27+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_389,u_1507bd34548cf908acac,C_course-v1:FUDANx+ECON1300812+sp,2017-08-06 21:23:04+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_388,u_1507bd34548cf908acac,C_course-v1:TsinghuaX+80515522X+sp,2017-08-06 21:33:08+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_264,u_28ece527d43c52d338ac,C_course-v1:TsinghuaX+34100325_X+sp,2017-08-12 15:20:48+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_270,u_28ece527d43c52d338ac,C_course-v1:TsinghuaX+20120143X+sp,2017-11-05 12:21:39+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_261,u_28ece527d43c52d338ac,C_course-v1:TsinghuaX+30240184+sp,2017-11-07 12:10:00+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_268,u_28ece527d43c52d338ac,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2018-02-24 18:07:11+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_262,u_28ece527d43c52d338ac,C_course-v1:TsinghuaX+20250103X+sp,2018-02-24 19:59:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_269,u_28ece527d43c52d338ac,C_course-v1:TsinghuaX+20250064+sp,2018-02-24 20:01:00+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_273,u_28ece527d43c52d338ac,C_course-v1:TsinghuaX+30700313X+sp,2018-03-01 11:09:43+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_263,u_28ece527d43c52d338ac,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2018-03-05 17:16:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_267,u_28ece527d43c52d338ac,C_course-v1:BIT+PHY1701601+sp,2018-03-05 17:18:02+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_272,u_28ece527d43c52d338ac,C_course-v1:TsinghuaX+Thesis2016X+sp,2018-03-16 20:50:11+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_479,u_ab2af090bafbe5e40a4c,C_course-v1:TsinghuaX+30240243X+sp,2017-08-14 16:01:32+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_480,u_ab2af090bafbe5e40a4c,C_course-v1:TsinghuaX+30240184+sp,2017-11-06 16:58:59+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_478,u_ab2af090bafbe5e40a4c,C_course-v1:NJU+C1026+2016_T2,2018-11-21 13:48:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_15,u_cd6a3b3cdc2f00e8380b,C_course-v1:TsinghuaX+30240243X+sp,2017-08-16 10:32:24+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_9,u_cd6a3b3cdc2f00e8380b,C_course-v1:TsinghuaX+30240184_2X+sp,2017-08-16 10:38:11+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_12,u_cd6a3b3cdc2f00e8380b,C_course-v1:TsinghuaX+30240184+sp,2017-08-16 10:38:33+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_13,u_cd6a3b3cdc2f00e8380b,C_course-v1:TsinghuaX+30640014X+sp,2017-08-16 10:53:01+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_14,u_cd6a3b3cdc2f00e8380b,C_course-v1:TsinghuaX+00690092X+sp,2018-01-18 14:20:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_719,u_676c5f3b7a1c3b110732,C_course-v1:TsinghuaX+80000271X+sp,2017-08-17 11:25:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_718,u_676c5f3b7a1c3b110732,C_course-v1:TsinghuaX+30700313X+sp,2017-09-27 20:55:57+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_461,u_3619a674d9d86cd76e7a,C_course-v1:TsinghuaX+40050455_2X+sp,2017-08-18 23:57:30+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_460,u_3619a674d9d86cd76e7a,C_course-v1:ZJUX+2017011101X+2017_T1,2017-08-19 00:18:11+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_275,u_7f9ae41f4d48dfce870b,C_course-v1:TsinghuaX+00701032X+sp,2017-08-20 07:41:51+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_277,u_7f9ae41f4d48dfce870b,C_course-v1:TsinghuaX+30700313X+sp,2017-09-06 18:53:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_276,u_7f9ae41f4d48dfce870b,C_course-v1:TsinghuaX+80611322X+sp,2017-09-16 18:29:45+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_392,u_c9abf589283b2f8aa5f5,C_course-v1:TsinghuaX+30240243X+sp,2017-08-24 10:33:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_393,u_c9abf589283b2f8aa5f5,C_course-v1:NBCC+NBCC000201+_sp,2017-09-02 22:31:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_894,u_36622c962c2cc67595a2,C_course-v1:TsinghuaX+30240184_2X+sp,2017-08-24 17:05:22+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_892,u_36622c962c2cc67595a2,C_course-v1:TsinghuaX+10610193X+sp,2017-08-25 22:21:37+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_893,u_36622c962c2cc67595a2,C_course-v1:TsinghuaX+30240184+sp,2017-08-30 13:43:57+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_561,u_443bb6c1c6b8d4bbf673,C_course-v1:TsinghuaX+20250064X+sp,2017-09-01 15:45:09+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_563,u_443bb6c1c6b8d4bbf673,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-10-25 10:49:46+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_562,u_443bb6c1c6b8d4bbf673,C_course-v1:TsinghuaX+20250064+sp,2017-11-29 11:16:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_560,u_2d3d113b0db0ce412999,C_course-v1:TsinghuaX+00040132X+sp,2017-09-01 16:19:04+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_559,u_2d3d113b0db0ce412999,C_course-v1:TsinghuaX+80000271X+sp,2017-09-01 16:20:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_858,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+30640014X+sp,2017-09-13 11:12:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_852,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+40990255X_1+sp,2017-10-01 20:16:03+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_850,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+80515522X+sp,2018-01-13 13:50:13+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_863,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+00510663X+2019_T1,2019-05-13 16:38:48+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_849,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+AP000008X+2019_T1,2019-05-13 16:40:46+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_854,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+20740042X+2019_T1,2019-05-13 16:47:54+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_861,u_c8847a673b27bf94fd69,C_course-v1:BNU+GE410081071-01+2019_T1,2019-05-14 15:15:24+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_853,u_c8847a673b27bf94fd69,C_course-v1:UQx+Think101x+sp,2019-05-24 19:12:20+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_862,u_c8847a673b27bf94fd69,C_course-v1:MIL+MIL2016001+sp,2019-05-24 19:57:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_856,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+00690092X+2019_T1,2019-05-26 18:05:16+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_848,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+30640014X+2019_T1,2019-05-26 18:29:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_847,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+30700313X+sp,2019-05-26 18:30:19+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_851,u_c8847a673b27bf94fd69,C_course-v1:TsinghuaX+30700313X+2019_T1,2019-05-26 22:48:23+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_26,u_493480be587870932d01,C_course-v1:TsinghuaX+40050455X+sp,2017-09-13 12:15:36+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_27,u_493480be587870932d01,C_course-v1:TsinghuaX+40050455_2X+sp,2018-03-16 12:57:32+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_292,u_f432c6eb57b0169b0329,C_course-v1:TsinghuaX+20120143X+sp,2017-09-14 09:51:23+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_293,u_f432c6eb57b0169b0329,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-01-10 18:44:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_291,u_f432c6eb57b0169b0329,C_course-v1:TsinghuaX+Pr20170406-SC_p1+sp,2018-02-05 23:43:25+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_489,u_796befb35bfb1db5384d,C_course-v1:TsinghuaX+30240184+sp,2017-09-21 10:23:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_487,u_796befb35bfb1db5384d,C_course-v1:TsinghuaX+30240184_2X+sp,2017-09-21 10:23:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_490,u_796befb35bfb1db5384d,C_course-v1:TsinghuaX+30240243X+sp,2017-11-17 23:48:45+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_777,u_1c53dc62ea8e300e8136,C_course-v1:TsinghuaX+30640014X+sp,2017-10-07 17:35:21+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_774,u_1c53dc62ea8e300e8136,C_course-v1:Tsinghua+20150001+sp,2017-11-08 16:44:09+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_776,u_1c53dc62ea8e300e8136,C_course-v1:TsinghuaX+30640014X+2019_T1,2019-02-19 22:12:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_778,u_1c53dc62ea8e300e8136,C_course-v1:TsinghuaX+90640012X+2019_T1,2019-03-01 23:25:10+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_124,u_ff7601fe746e58561439,C_course-v1:TsinghuaX+30240243X+sp,2017-10-14 08:36:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_123,u_ff7601fe746e58561439,C_course-v1:MITx+6_00_1x+sp,2017-10-28 22:18:56+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_122,u_ff7601fe746e58561439,C_course-v1:TsinghuaX+30240184_2X+sp,2018-12-14 19:02:35+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_117,u_0a2aa27ef888940ec5a2,C_course-v1:TsinghuaX+20120143X+sp,2017-10-14 17:25:37+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_116,u_0a2aa27ef888940ec5a2,C_course-v1:TsinghuaX+10610193X+sp,2018-01-20 17:45:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_118,u_0a2aa27ef888940ec5a2,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-02-22 20:22:03+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_121,u_0a2aa27ef888940ec5a2,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2018-04-16 11:08:42+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_119,u_0a2aa27ef888940ec5a2,C_course-v1:TsinghuaX+20250103X+sp,2018-04-16 12:50:44+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_830,u_60f25ea4a02626bb1f28,C_course-v1:TsinghuaX+30640014X+sp,2017-10-17 20:10:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_831,u_60f25ea4a02626bb1f28,C_course-v1:TsinghuaX+20220332X+sp,2017-12-15 18:18:59+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_297,u_2b2a8edfeb1490b7029d,C_course-v1:TsinghuaX+30640014X+sp,2017-10-27 10:06:17+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_296,u_2b2a8edfeb1490b7029d,C_course-v1:ZJFF+000516+sp,2017-10-27 11:42:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_204,u_15d0f2855cf3a4f9d607,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-10-28 20:04:38+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_205,u_15d0f2855cf3a4f9d607,C_course-v1:TsinghuaX+20250064+sp,2018-11-11 18:39:32+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_179,u_b6bd60ef703abde142d9,C_course-v1:TsinghuaX+30640014X+sp,2017-11-02 00:34:53+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_178,u_b6bd60ef703abde142d9,C_course-v1:UQx+Think101x+sp,2017-11-08 16:14:29+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_989,u_cd7f789a54d1f4245296,C_course-v1:FudanX+SOSC120007+sp,2017-11-07 19:10:45+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_990,u_cd7f789a54d1f4245296,C_course-v1:TsinghuaX+80515522X+sp,2017-11-13 17:07:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_988,u_cd7f789a54d1f4245296,C_course-v1:MITx+6_00_1x+sp,2017-11-24 09:43:00+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_625,u_db137a204286dea08c5a,C_course-v1:TsinghuaX+00740123_X+sp,2017-11-16 06:55:53+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_629,u_db137a204286dea08c5a,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-01-29 22:09:38+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_627,u_db137a204286dea08c5a,C_course-v1:NBCC+NBCC000201+_sp,2018-01-29 22:32:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_626,u_db137a204286dea08c5a,C_course-v1:UESTC+2017071301X+sp,2018-02-02 09:53:17+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_624,u_db137a204286dea08c5a,C_course-v1:TsinghuaX+81020142X+sp,2018-02-07 07:50:01+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_760,u_6c594db3c31f50379c02,C_course-v1:TsinghuaX+20220332X+sp,2017-11-16 16:58:40+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_759,u_6c594db3c31f50379c02,C_course-v1:TsinghuaX+00612643X+sp,2018-02-08 15:34:51+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_552,u_d91d46e0708a6c41248d,C_course-v1:TsinghuaX+30700313X+sp,2017-11-21 12:26:44+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_553,u_d91d46e0708a6c41248d,C_course-v1:TsinghuaX+80515522X+sp,2018-06-05 20:45:08+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_420,u_a4e76d431733e7a137da,C_course-v1:TsinghuaX+70120073X+sp,2017-11-21 22:37:44+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_419,u_a4e76d431733e7a137da,C_course-v1:TsinghuaX+20120143X+sp,2017-11-21 23:06:19+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_418,u_a4e76d431733e7a137da,C_course-v1:MIL+MIL2016001+sp,2019-01-23 12:05:24+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1004,u_b67858c87caf2118133c,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-11-25 18:47:56+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1003,u_b67858c87caf2118133c,C_course-v1:TsinghuaX+00690863X+sp,2018-10-20 12:01:14+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_647,u_773a465ca587cb5df0e0,C_course-v1:TsinghuaX+10421084X_2015_2+sp,2017-11-26 00:18:38+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_646,u_773a465ca587cb5df0e0,C_course-v1:TsinghuaX+10421075X_2015_2+sp,2017-12-07 01:17:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_644,u_773a465ca587cb5df0e0,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-01-07 16:20:45+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_645,u_773a465ca587cb5df0e0,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2018-02-14 17:34:13+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_785,u_206cb9e7f4b1a530fd77,C_course-v1:TsinghuaX+20250064X+sp,2017-12-11 17:41:05+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_784,u_206cb9e7f4b1a530fd77,C_course-v1:TsinghuaX+20220332X+sp,2018-03-29 00:32:59+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_376,u_5f5a7330080acf8e3569,C_course-v1:TsinghuaX+60610231+2016_T2_SP,2017-12-18 17:41:25+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_375,u_5f5a7330080acf8e3569,C_course-v1:TsinghuaX+70612463X+sp,2017-12-24 16:59:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_619,u_ab1024dec1a76987e51a,C_course-v1:TsinghuaX+00612642X+sp,2017-12-21 15:14:55+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_618,u_ab1024dec1a76987e51a,C_course-v1:TsinghuaX+34000888X+sp,2018-01-18 17:13:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_616,u_23d6cbacbc5b4d65ed7b,C_course-v1:TsinghuaX+00701032X+sp,2017-12-21 15:17:05+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_617,u_23d6cbacbc5b4d65ed7b,C_course-v1:TsinghuaX+30700313X+sp,2017-12-24 21:53:52+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_337,u_aa0917a671d91cc0c297,C_course-v1:ZJFF+000516+sp,2017-12-23 09:51:51+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_336,u_aa0917a671d91cc0c297,C_course-v1:TsinghuaX+80515522X+sp,2018-04-22 22:35:30+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_405,u_9b18f7a084ad163c7891,C_course-v1:TsinghuaX+30240243X+sp,2017-12-23 18:10:44+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_404,u_9b18f7a084ad163c7891,C_course-v1:TsinghuaX+34100325_X+sp,2017-12-23 19:06:52+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_403,u_9b18f7a084ad163c7891,C_course-v1:TsinghuaX+30240184+sp,2018-06-09 23:39:38+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_906,u_9ad28b6bc789832fb730,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-12-28 19:39:29+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
